src,dst,shapley_raw,shapley_normalized
133,5875,13.052570343017578,1.5029655014157129e-05
1034,1063,13.051896095275879,1.5028878637498317e-05
307,4947,13.051799774169922,1.5028767726547058e-05
3145,6137,13.051513671875,1.5028438288077973e-05
745,4386,13.051432609558105,1.50283449471784e-05
258,7189,13.050985336303711,1.5027829925038395e-05
2515,3265,13.05088996887207,1.5027720112215367e-05
1435,5387,13.050304412841797,1.5027045861481972e-05
1708,4373,13.049681663513184,1.5026328783747596e-05
247,5287,13.049111366271973,1.5025672103065886e-05
2055,4941,13.048937797546387,1.5025472243727973e-05
3373,3584,13.048849105834961,1.5025370117802557e-05
4936,4937,13.048596382141113,1.5025079113821532e-05
581,4921,13.048172950744629,1.5024591544887285e-05
214,2961,13.047972679138184,1.5024360937958926e-05
1601,5451,13.047825813293457,1.502419182621146e-05
2392,3476,13.0477294921875,1.5024080915260202e-05
3046,4202,13.047710418701172,1.5024058952695597e-05
408,4234,13.047189712524414,1.5023459374681862e-05
1799,5638,13.047121047973633,1.502338030944928e-05
237,6683,13.046833038330078,1.5023048674723735e-05
1613,5281,13.046477317810059,1.5022639072893839e-05
974,3993,13.045918464660645,1.5021995569750892e-05
240,2614,13.045825481414795,1.5021888502248438e-05
599,5780,13.045798301696777,1.5021857205593875e-05
4430,4460,13.045721054077148,1.5021768257207223e-05
568,6508,13.045694351196289,1.5021737509616775e-05
1939,5648,13.04564094543457,1.5021676014435879e-05
1815,1892,13.045480728149414,1.502149152889319e-05
3301,4276,13.045342445373535,1.50213323002998e-05
558,3283,13.045119285583496,1.5021075338293913e-05
262,4851,13.04500961303711,1.502094905354743e-05
265,5208,13.044700622558594,1.5020593260000818e-05
4359,4507,13.04453182220459,1.5020398891304057e-05
2523,3629,13.044135093688965,1.501994206996026e-05
4412,4422,13.044075965881348,1.5019873986009981e-05
2887,4852,13.043939590454102,1.501971695367305e-05
1835,5593,13.043401718139648,1.5019097609351169e-05
2392,6239,13.042787551879883,1.5018390414770866e-05
135,1279,13.042588233947754,1.5018160905970737e-05
1622,4182,13.042302131652832,1.5017831467501651e-05
2512,3499,13.042290687561035,1.5017818289962888e-05
117,3137,13.041942596435547,1.5017417473158833e-05
1401,6653,13.041625022888184,1.5017051796458148e-05
240,6716,13.041574001312256,1.5016993046597828e-05
466,4668,13.041523933410645,1.5016935394865738e-05
1287,5710,13.041438102722168,1.5016836563325013e-05
1286,1410,13.041406631469727,1.5016800325093414e-05
2951,5569,13.041265487670898,1.5016637802115331e-05
472,3304,13.04109001159668,1.5016435746520958e-05
1704,4499,13.041085243225098,1.5016430255879806e-05
600,6826,13.040970802307129,1.5016298480492174e-05
178,337,13.040722846984863,1.5016012967152298e-05
1685,2192,13.040632247924805,1.5015908644970422e-05
1835,4656,13.040377616882324,1.5015615444732936e-05
247,1938,13.04009199142456,1.5015286555327965e-05
3402,6246,13.039656639099121,1.501478525979084e-05
3758,4179,13.039445877075195,1.5014542573451947e-05
3465,6047,13.039381980895996,1.5014468998860517e-05
2851,5192,13.039202690124512,1.5014262550753225e-05
724,1009,13.03862476348877,1.5013597085045672e-05
1432,1536,13.038562774658203,1.5013525706710704e-05
458,3870,13.03846263885498,1.5013410403246523e-05
2818,4099,13.038357734680176,1.5013289609141192e-05
1729,3424,13.038333892822266,1.5013262155935435e-05
1855,5179,13.038228034973145,1.5013140263701873e-05
5044,5045,13.037909507751465,1.5012773488872957e-05
2519,5383,13.037515640258789,1.501231996191385e-05
1615,3932,13.037394523620605,1.5012180499628605e-05
2891,3553,13.036733627319336,1.5011419496765017e-05
532,2845,13.036538124084473,1.5011194380477808e-05
3279,4827,13.036242485046387,1.501085396072642e-05
1525,5607,13.035651206970215,1.5010173121223644e-05
2283,3698,13.035598754882812,1.5010112724170977e-05
184,4209,13.034913063049316,1.5009323169973402e-05
2819,5000,13.034868240356445,1.5009271557946578e-05
2972,4439,13.034619331359863,1.5008984946478475e-05
3306,4493,13.034080505371094,1.5008364504028365e-05
3581,6620,13.034013748168945,1.5008287635052243e-05
3052,5850,13.033950805664062,1.5008215158589044e-05
466,4450,13.03386116027832,1.50081119345354e-05
5281,5723,13.033527374267578,1.50077275896548e-05
230,520,13.033266067504883,1.50074267025197e-05
254,5813,13.033258438110352,1.5007417917493859e-05
1921,6271,13.033255577087402,1.5007414623109167e-05
938,1620,13.033134460449219,1.500727516082392e-05
838,1026,13.033069610595703,1.5007200488104261e-05
2300,2534,13.032917022705078,1.5007024787587416e-05
1638,4127,13.032164573669434,1.5006158364413722e-05
3,2819,13.032143592834473,1.5006134205592655e-05
52,6995,13.031853675842285,1.500580037461065e-05
247,6709,13.031668663024902,1.5005587337733973e-05
1371,6233,13.031596183776855,1.5005503879988472e-05
1555,6254,13.03144645690918,1.5005331473856318e-05
1460,4458,13.031308650970459,1.500517279432704e-05
188,5796,13.031234741210938,1.5005087689389193e-05
1725,3962,13.031198501586914,1.5005045960516442e-05
494,2957,13.0308837890625,1.5004683578200449e-05
1719,2459,13.030302047729492,1.5004013719979975e-05
258,2298,13.030284404754639,1.5003993404607715e-05
435,5821,13.029969215393066,1.5003630473227606e-05
1801,2786,13.02994441986084,1.5003601921893618e-05
1364,3447,13.02994441986084,1.5003601921893618e-05
51,5270,13.0297212600708,1.500334495988773e-05
567,6510,13.029653549194336,1.5003266992783381e-05
262,7247,13.02943229675293,1.5003012227033956e-05
7,6508,13.028778076171875,1.500225891106798e-05
1083,1803,13.02851390838623,1.500195472954819e-05
716,3961,13.028392791748047,1.5001815267262944e-05
4066,5961,13.0282564163208,1.5001658234926013e-05
3589,4007,13.027688980102539,1.5001004848628995e-05
5436,5656,13.027544021606445,1.500083793313799e-05
3986,5378,13.027501106262207,1.5000788517367629e-05
2343,5480,13.027460098266602,1.5000741297853726e-05
2042,6162,13.027372360229492,1.500064027005654e-05
3698,3852,13.027315139770508,1.5000574382362723e-05
589,642,13.027050971984863,1.5000270200842934e-05
598,2948,13.026915550231934,1.5000114266634232e-05
476,5810,13.026765823364258,1.4999941860502078e-05
2132,5483,13.026509284973145,1.4999646464008132e-05
232,1811,13.02629566192627,1.4999400483284547e-05
956,3067,13.02607536315918,1.4999146815663352e-05
3146,3206,13.026052474975586,1.4999120460585825e-05
459,2182,13.025838851928711,1.499887447986224e-05
314,2720,13.025640487670898,1.4998646069190342e-05
1435,2819,13.025524139404297,1.4998512097546247e-05
733,4947,13.025256156921387,1.4998203523513537e-05
1919,7074,13.025142669677734,1.4998072846254132e-05
1795,2679,13.025066375732422,1.4997984995995711e-05
1655,5215,13.024911880493164,1.4997807099222405e-05
2519,3538,13.024796485900879,1.499767422570654e-05
1823,1913,13.024770736694336,1.4997644576244323e-05
51,629,13.024354934692383,1.4997165792335917e-05
1371,4625,13.024259567260742,1.4997055979512889e-05
250,2563,13.024048805236816,1.4996813293173996e-05
3569,6152,13.023612976074219,1.4996311448572756e-05
1407,2434,13.023550033569336,1.4996238972109557e-05
1704,7095,13.02330207824707,1.4995953458769683e-05
250,2296,13.02316665649414,1.4995797524560982e-05
1319,5012,13.022891998291016,1.499548126363066e-05
218,868,13.022808909416199,1.4995385589208598e-05
4007,4982,13.022750854492188,1.4995318740652578e-05
4182,6041,13.022721290588379,1.4995284698677439e-05
441,4486,13.022614479064941,1.4995161708315647e-05
3618,6389,13.02230167388916,1.4994801522256114e-05
1365,4941,13.022106170654297,1.4994576405968905e-05
514,1684,13.021684646606445,1.499409103329112e-05
262,2509,13.02160120010376,1.499399494707097e-05
4199,5532,13.02141284942627,1.4993778066745488e-05
1669,4375,13.021285057067871,1.499363091756263e-05
4105,4127,13.02081298828125,1.4993087344088639e-05
1511,1972,13.020779609680176,1.4993048909600579e-05
1399,2724,13.02059268951416,1.4992833676467444e-05
1442,3026,13.020581245422363,1.499282049892868e-05
1952,3597,13.02038860321045,1.4992598677026163e-05
7,654,13.020380020141602,1.499258879387209e-05
1513,7069,13.020339965820312,1.4992542672486419e-05
470,3313,13.019525527954102,1.4991604870977755e-05
722,3506,13.019489288330078,1.4991563142105004e-05
261,4897,13.019474983215332,1.499154667018155e-05
2536,3655,13.01943588256836,1.4991501646924108e-05
61,1223,13.019312381744385,1.4991359439318286e-05
2464,6833,13.019267082214355,1.4991307278227347e-05
567,2089,13.018638610839844,1.499058361172359e-05
1616,2455,13.018592834472656,1.4990530901568535e-05
2292,2612,13.018535614013672,1.4990465013874719e-05
4913,5436,13.018343925476074,1.4990244290100432e-05
380,381,13.01814079284668,1.499001038878738e-05
581,3128,13.017816543579102,1.4989637025189084e-05
2891,3657,13.01748275756836,1.4989252680308484e-05
1727,1734,13.016956329345703,1.4988646513525368e-05
2138,5263,13.016763687133789,1.498842469162285e-05
1808,4377,13.016579627990723,1.4988212752874404e-05
56,5435,13.016332626342773,1.498792833766276e-05
3071,4463,13.01618480682373,1.4987758127787066e-05
436,3119,13.015985488891602,1.4987528618986936e-05
1572,2383,13.015792846679688,1.498730679708442e-05
1642,4367,13.01577091217041,1.4987281540135122e-05
1475,2315,13.015220642089844,1.4986647920146248e-05
435,4082,13.015186309814453,1.4986608387529959e-05
1793,2766,13.015122413635254,1.4986534812938529e-05
3074,3357,13.015111923217773,1.4986522733527996e-05
220,1104,13.014739036560059,1.4986093365389954e-05
218,899,13.014657020568848,1.498599892636215e-05
2714,5769,13.014623641967773,1.498596049187409e-05
782,4242,13.014501571655273,1.4985819931460614e-05
452,6390,13.014431953430176,1.4985739768099803e-05
464,2342,13.01409912109375,1.4985356521347432e-05
1804,5811,13.014079093933105,1.4985333460654597e-05
1721,4895,13.013967990875244,1.4985205528715769e-05
2325,5085,13.01281452178955,1.4983877342621239e-05
2512,3846,13.012667655944824,1.4983708230873775e-05
353,6463,13.012468338012695,1.4983478722073646e-05
2441,4485,13.012426376342773,1.4983430404431513e-05
2292,3520,13.012373924255371,1.4983370007378847e-05
2836,4242,13.012179374694824,1.4983145989219869e-05
479,6419,13.012126922607422,1.4983085592167204e-05
145,1914,13.012078285217285,1.4983029587627459e-05
767,884,13.01188850402832,1.4982811060109632e-05
1478,2584,13.01181697845459,1.498272870049236e-05
3369,4975,13.011053085327148,1.4981849099779904e-05
2550,2896,13.010765075683594,1.4981517465054356e-05
579,3380,13.010482788085938,1.4981192419098192e-05
558,4717,13.010334491729736,1.4981021660158384e-05
1972,3845,13.009535789489746,1.498010197776552e-05
1353,3544,13.009480476379395,1.4980038286328162e-05
751,6705,13.00932788848877,1.4979862585811317e-05
2388,3698,13.00929069519043,1.4979819758810336e-05
105,3340,13.009231567382812,1.4979751674860058e-05
450,5324,13.009215354919434,1.4979733006680144e-05
1799,3395,13.009111404418945,1.4979613310703042e-05
599,1299,13.008892059326172,1.4979360741210077e-05
613,631,13.008694648742676,1.4979133428666407e-05
2874,4157,13.008594512939453,1.4979018125202228e-05
1743,1972,13.008317947387695,1.4978699668015446e-05
2019,7244,13.007035255432129,1.4977222685545712e-05
4429,5345,13.006942749023438,1.4977116167107374e-05
2436,6297,13.006938934326172,1.4977111774594454e-05
1734,6444,13.006735801696777,1.4976877873281403e-05
1548,3907,13.006230354309082,1.4976295865319352e-05
1407,1545,13.006085395812988,1.4976128949828348e-05
183,4186,13.00605297088623,1.4976091613468519e-05
2785,5711,13.006021499633789,1.497605537523692e-05
72,5085,13.005521774291992,1.497547995604425e-05
88,484,13.0050630569458,1.4974951756365483e-05
191,1793,13.004762649536133,1.4974605845972942e-05
49,6874,13.004361152648926,1.4974143533987993e-05
3103,3452,13.004339218139648,1.4974118277038697e-05
468,1529,13.004112243652344,1.4973856922519889e-05
1278,1693,13.003385543823242,1.4973020148808412e-05
729,3567,13.00330638885498,1.4972929004165298e-05
1890,4738,13.003249168395996,1.4972863116471481e-05
1216,2049,13.002970695495605,1.4972542463028237e-05
73,3485,13.002850532531738,1.4972404098871222e-05
658,3987,13.002752304077148,1.4972290991663503e-05
2631,2739,13.001801490783691,1.4971196157817909e-05
321,5754,13.000919342041016,1.4970180389204895e-05
1616,3779,12.999983787536621,1.4969103125410985e-05
3026,4350,12.999844551086426,1.4968942798689363e-05
3309,4493,12.999011039733887,1.4967983034616095e-05
1480,5100,12.998976707458496,1.4967943501999804e-05
3,5656,12.998878479003906,1.4967830394792085e-05
1389,2079,12.99869441986084,1.496761845604364e-05
995,1005,12.998492240905762,1.4967385652858819e-05
3181,3795,12.998414039611816,1.4967295606343935e-05
1903,6689,12.998045921325684,1.4966871728847046e-05
314,6960,12.997519493103027,1.4966265562063929e-05
3589,4230,12.99748420715332,1.4966224931319408e-05
1515,5238,12.997427940368652,1.4966160141753821e-05
1890,2716,12.99720573425293,1.4965904277876164e-05
5181,5281,12.997016906738281,1.4965686848486569e-05
3916,4412,12.996716499328613,1.4965340938094029e-05
718,2308,12.996581077575684,1.4965185003885328e-05
466,6802,12.995655059814453,1.4964118721373721e-05
1127,3593,12.99558162689209,1.496403416549999e-05
2396,3818,12.995549201965332,1.496399682914016e-05
266,2164,12.99516487121582,1.4963554283463355e-05
745,5834,12.995060920715332,1.4963434587486254e-05
577,1839,12.994807243347168,1.4963142485376998e-05
408,1250,12.994622230529785,1.4962929448500323e-05
114,1781,12.993979454040527,1.4962189310073111e-05
476,574,12.993645668029785,1.4961804965192511e-05
773,1826,12.993212699890137,1.4961306414975962e-05
768,2206,12.992979049682617,1.4961037373559542e-05
7,5211,12.992713928222656,1.4960732093911524e-05
2137,2636,12.992475509643555,1.4960457561853951e-05
476,4663,12.991284370422363,1.4959085999694325e-05
135,5444,12.991237163543701,1.4959031642346926e-05
355,767,12.99061393737793,1.4958314015548435e-05
1711,3106,12.99059009552002,1.4958286562342679e-05
65,2491,12.990299224853516,1.4957951633232442e-05
735,4440,12.990233421325684,1.4957875862384552e-05
753,2884,12.990065574645996,1.4957682591816021e-05
4270,5568,12.989797592163086,1.4957374017783312e-05
850,5627,12.989773750305176,1.4957346564577554e-05
17,619,12.989559173583984,1.495709948572574e-05
1734,5335,12.989398956298828,1.4956915000183052e-05
1322,5521,12.98887825012207,1.4956315422169317e-05
112,6351,12.988611221313477,1.4956007946264837e-05
86,4249,12.988374710083008,1.4955735610463727e-05
974,1262,12.987883567810059,1.495517007442513e-05
1870,1953,12.98737907409668,1.4954589164591308e-05
2111,7131,12.986729621887207,1.4953841339266485e-05
216,2311,12.98672866821289,1.4953840241138254e-05
1823,3538,12.986394882202148,1.4953455896257654e-05
117,4837,12.98618221282959,1.49532110136623e-05
1144,3615,12.985786437988281,1.4952755290446732e-05
202,4187,12.984962463378906,1.4951806507655766e-05
756,2928,12.984662055969238,1.4951460597263227e-05
1713,6564,12.984309196472168,1.495105428981802e-05
1804,5798,12.984254837036133,1.4950991696508896e-05
2121,2576,12.982831001281738,1.494935219106108e-05
3215,4857,12.982538223266602,1.4949015065694383e-05
3025,3573,12.981891632080078,1.494827053475425e-05
143,816,12.9817476272583,1.4948104717391476e-05
3465,4910,12.981709480285645,1.4948060792262264e-05
2292,2565,12.981471061706543,1.4947786260204694e-05
330,1475,12.981246948242188,1.4947528200070577e-05
468,3366,12.981051445007324,1.4947303083783368e-05
1808,3926,12.980926513671875,1.49471592289852e-05
969,4431,12.980602264404297,1.4946785865386904e-05
51,1427,12.980484008789062,1.4946649697486349e-05
1234,3360,12.980362892150879,1.4946510235201102e-05
2913,6833,12.980134010314941,1.4946246684425834e-05
2809,4039,12.980009078979492,1.4946102829627667e-05
2060,7069,12.979451179504395,1.494546042461295e-05
1305,6733,12.979418754577637,1.494542308825312e-05
2335,2479,12.979379653930664,1.4945378064995678e-05
2028,3313,12.978903770446777,1.4944830099008766e-05
3074,5466,12.978815078735352,1.4944727973083349e-05
216,1784,12.97862720489502,1.4944511641821983e-05
545,5995,12.97857666015625,1.4944453441025778e-05
2699,6633,12.978293418884277,1.4944127296941383e-05
5769,5994,12.978209495544434,1.4944030661657119e-05
3966,4105,12.978120803833008,1.4943928535731703e-05
2547,6728,12.978011131286621,1.494380225098522e-05
533,4146,12.977946281433105,1.494372757826556e-05
1902,2508,12.977755546569824,1.4943507952619503e-05
3026,5797,12.977498054504395,1.4943211457997326e-05
2127,2595,12.977494239807129,1.4943207065484405e-05
355,4127,12.977341651916504,1.494303136496756e-05
3888,5517,12.977338790893555,1.4943028070582868e-05
135,4235,12.977323532104492,1.4943010500531184e-05
1098,4455,12.977202415466309,1.4942871038245938e-05
3805,4178,12.976758003234863,1.4942359310490625e-05
1725,4590,12.976455688476562,1.4942011203841625e-05
1149,2611,12.97570514678955,1.494114697692439e-05
601,3032,12.975688934326172,1.4941128308744475e-05
1497,2577,12.975582122802734,1.4941005318382683e-05
996,2652,12.975245475769043,1.4940617679117392e-05
216,359,12.974822044372559,1.4940130110183147e-05
45,544,12.97465181350708,1.493993409429404e-05
954,973,12.973974227905273,1.4939153874186424e-05
4916,5661,12.97364616394043,1.4938776118075205e-05
1838,4655,12.973254203796387,1.4938324787372557e-05
1696,2958,12.973034858703613,1.4938072217879592e-05
261,5430,12.97296142578125,1.493798766200586e-05
27,3177,12.972857475280762,1.493786796602876e-05
203,5064,12.972679138183594,1.4937662616049695e-05
2518,6728,12.972434997558594,1.4937381495222742e-05
2202,3458,12.972406387329102,1.4937348551375834e-05
526,2399,12.972232818603516,1.4937148692037923e-05
7,4518,12.97210693359375,1.4937003739111525e-05
2468,5653,12.972095489501953,1.4936990561572761e-05
5134,5641,12.971631050109863,1.4936455773124613e-05
1793,2790,12.970999717712402,1.4935728812236165e-05
399,2206,12.970907211303711,1.4935622293797826e-05
721,3514,12.97085189819336,1.493555860236047e-05
1713,2796,12.970704078674316,1.4935388392484776e-05
586,1467,12.970589637756348,1.4935256617097142e-05
427,2479,12.969707489013672,1.4934240848484128e-05
3026,4351,12.969497680664062,1.4933999260273465e-05
1667,3430,12.969400405883789,1.4933887251193976e-05
1213,2685,12.969348907470703,1.493382795226954e-05
729,2436,12.969212532043457,1.493367091993261e-05
794,3055,12.969101905822754,1.4933543537057897e-05
152,6650,12.969099998474121,1.4933541340801437e-05
2699,4351,12.968997955322266,1.4933423841080796e-05
1033,1263,12.968849182128906,1.4933252533076872e-05
3625,4492,12.968755722045898,1.4933144916510303e-05
72,228,12.968527793884277,1.4932882463863265e-05
2560,2813,12.968496322631836,1.4932846225631665e-05
558,3987,12.968260288238525,1.493257443889467e-05
36,4741,12.968163013458252,1.4932462429815181e-05
86,1016,12.967857360839844,1.4932110479717375e-05
723,5297,12.967519760131836,1.4931721742323855e-05
487,1379,12.967399597167969,1.4931583378166837e-05
2426,5215,12.967117309570312,1.4931258332210675e-05
2186,2825,12.96615982055664,1.4930155811467467e-05
1803,3578,12.965954780578613,1.4929919713897956e-05
3219,4942,12.965639114379883,1.4929556233453732e-05
613,648,12.965234756469727,1.4929090627084092e-05
1773,2588,12.964963912963867,1.492877875866669e-05
968,3291,12.964924812316895,1.4928733735409248e-05
3417,4455,12.964826583862305,1.4928620628201529e-05
266,6241,12.964539527893066,1.4928290091604214e-05
996,4568,12.964345932006836,1.4928067171573466e-05
2860,3774,12.963948249816895,1.4927609252101437e-05
1464,2464,12.963772773742676,1.4927407196507064e-05
3036,4110,12.963024139404297,1.4926545165846291e-05
740,4928,12.962584495544434,1.492603892873213e-05
3780,5774,12.96252727508545,1.4925973041038313e-05
711,5286,12.962489128112793,1.4925929115909101e-05
1817,2855,12.962438583374023,1.4925870915112895e-05
220,848,12.962318420410156,1.492573255095588e-05
1506,2965,12.962289810180664,1.4925699607108972e-05
143,5313,12.961812019348145,1.4925149444865598e-05
3052,3377,12.961771965026855,1.4925103323479926e-05
446,3894,12.961578369140625,1.492488040344918e-05
3220,4937,12.961450576782227,1.4924733254266321e-05
1341,2300,12.961440086364746,1.4924721174855788e-05
464,2279,12.961177825927734,1.492441918959246e-05
2325,2563,12.960654258728027,1.4923816317194033e-05
1579,1586,12.960610389709473,1.4923765803295439e-05
966,3920,12.960493087768555,1.4923630733523115e-05
2,1425,12.960396766662598,1.4923519822571856e-05
717,1467,12.960230827331543,1.4923328748259786e-05
1330,4640,12.960216999053955,1.4923312825400447e-05
2052,4367,12.96008014678955,1.49231552439994e-05
1399,6676,12.959663391113281,1.4922675361962766e-05
209,273,12.959495544433594,1.4922482091394236e-05
3532,5970,12.959352493286133,1.4922317372159693e-05
3465,3879,12.959321022033691,1.4922281133928093e-05
1680,2557,12.95893669128418,1.4921838588251289e-05
458,2369,12.958822250366211,1.4921706812863655e-05
27,6008,12.9581937789917,1.4920983146359897e-05
1503,2266,12.957839965820312,1.4920575740786461e-05
188,6485,12.957749366760254,1.4920471418604585e-05
487,1099,12.957037925720215,1.4919652214944793e-05
1550,7101,12.957016944885254,1.4919628056123726e-05
1124,2080,12.956989288330078,1.4919596210405047e-05
3373,4103,12.956780433654785,1.4919355720322616e-05
1751,6443,12.95605754852295,1.491852333912406e-05
27,623,12.95605182647705,1.4918516750354677e-05
4111,5000,12.955497741699219,1.4917878737852882e-05
145,5492,12.955402851104736,1.4917769474093968e-05
1568,3079,12.955323219299316,1.491767778038674e-05
1406,4392,12.955121994018555,1.491744607533015e-05
3805,4311,12.95490837097168,1.4917200094606565e-05
3677,3698,12.954765319824219,1.4917035375372023e-05
1539,6684,12.954580307006836,1.4916822338495348e-05
713,4644,12.954384803771973,1.4916597222208139e-05
976,1827,12.954334259033203,1.4916539021411934e-05
1470,4413,12.954001426696777,1.4916155774659565e-05
1852,3447,12.953892707824707,1.4916030588041312e-05
258,1501,12.953843593597412,1.4915974034437452e-05
1817,4529,12.953664779663086,1.4915768135394274e-05
2272,2961,12.95361614227295,1.491571213085453e-05
4,6097,12.953312873840332,1.4915362926077298e-05
966,3610,12.953252792358398,1.491529374399879e-05
431,2968,12.953218460083008,1.49152542113825e-05
2479,6374,12.952722549438477,1.4914683184702752e-05
47,4033,12.952616691589355,1.491456129246919e-05
1407,4397,12.952442169189453,1.4914360335003048e-05
569,5723,12.952417373657227,1.491433178366906e-05
3465,6092,12.952202796936035,1.4914084704817247e-05
3125,3481,12.952163696289062,1.4914039681559806e-05
216,1354,12.952003479003906,1.4913855196017117e-05
174,2685,12.951753616333008,1.4913567486420783e-05
3125,4936,12.951412200927734,1.4913174356514342e-05
513,1252,12.950994491577148,1.4912693376349476e-05
126,1995,12.950376033782959,1.4911981240192137e-05
1364,7130,12.950326919555664,1.4911924686588277e-05
330,5005,12.95026969909668,1.491185879889446e-05
1598,3146,12.948718070983887,1.4910072144263785e-05
466,6531,12.948410987854004,1.4909718546973635e-05
1098,3902,12.948390007019043,1.4909694388152568e-05
667,685,12.94803237915039,1.4909282590066211e-05
722,3896,12.947880744934082,1.4909107987677596e-05
3215,5309,12.947718620300293,1.4908921305878447e-05
3106,4508,12.947422981262207,1.4908580886127059e-05
116,2478,12.946555137634277,1.49075815894375e-05
1725,4230,12.946316719055176,1.4907307057379929e-05
4964,6351,12.94614028930664,1.4907103903657325e-05
95,1241,12.946067810058594,1.4907020445911824e-05
55,4547,12.94603157043457,1.4906978717039073e-05
2887,5795,12.945441246032715,1.4906298975664527e-05
742,2425,12.94520378112793,1.4906025541735186e-05
1568,1571,12.945180892944336,1.4905999186657659e-05
4418,5048,12.944578170776367,1.4905305169616118e-05
129,3615,12.943185806274414,1.4903701902399903e-05
3438,6422,12.943089485168457,1.4903590991448645e-05
1601,5696,12.942628860473633,1.4903060595513417e-05
3033,6315,12.942441940307617,1.490284536238028e-05
1227,2907,12.942232131958008,1.4902603774169618e-05
730,5530,12.941997528076172,1.4902333634624968e-05
3033,4909,12.941971778869629,1.490230398516275e-05
3369,5940,12.941742897033691,1.4902040434387481e-05
860,3575,12.941694259643555,1.4901984429847737e-05
86,4883,12.941673278808594,1.4901960271026672e-05
160,5595,12.94165325164795,1.4901937210333834e-05
1026,6851,12.941645622253418,1.4901928425307993e-05
2042,5887,12.941630363464355,1.4901910855256308e-05
3068,4373,12.9415922164917,1.4901866930127097e-05
2163,3422,12.941427230834961,1.4901676953943256e-05
49,4667,12.941283226013184,1.4901511136580485e-05
3481,5096,12.941268920898438,1.490149466465703e-05
1783,5444,12.94077205657959,1.4900922539849051e-05
765,5935,12.940362930297852,1.4900451442838259e-05
2803,4045,12.939838409423828,1.4899847472311602e-05
192,2121,12.939811706542969,1.4899816724721154e-05
36,574,12.939711570739746,1.4899701421256974e-05
35,1755,12.939705848693848,1.4899694832487593e-05
4032,4233,12.939645767211914,1.4899625650409086e-05
1594,3291,12.939438819885254,1.4899387356583113e-05
1803,4365,12.939397811889648,1.489934013706921e-05
1840,2947,12.93918228149414,1.4899091960089167e-05
2015,2886,12.939114570617676,1.4899013992984816e-05
35,4813,12.938998222351074,1.4898880021340722e-05
2869,5286,12.938851356506348,1.4898710909593258e-05
3986,5350,12.938563346862793,1.4898379274867711e-05
117,5805,12.938542366027832,1.4898355116046646e-05
262,4073,12.938185691833496,1.4897944416088519e-05
2482,4227,12.937633514404297,1.4897308599843184e-05
584,2709,12.937548637390137,1.4897210866430689e-05
1655,3244,12.937311172485352,1.4896937432501348e-05
1480,4248,12.937249183654785,1.4896866054166378e-05
258,2265,12.93675184249878,1.4896293380294286e-05
192,3496,12.936355590820312,1.4895837108014602e-05
2403,2884,12.936354637145996,1.4895836009886371e-05
2047,2049,12.936267852783203,1.4895736080217416e-05
1773,6460,12.935771942138672,1.4895165053537668e-05
5286,6119,12.935354232788086,1.4894684073372802e-05
1584,5554,12.93531608581543,1.489464014824359e-05
1741,4834,12.935073852539062,1.48943612236731e-05
3430,4374,12.934962272644043,1.4894232742670155e-05
3036,5395,12.934932708740234,1.4894198700695017e-05
690,4905,12.934907913208008,1.489417014936103e-05
3904,3997,12.9348783493042,1.489413610738589e-05
2715,3418,12.934308052062988,1.489347942670418e-05
52,5431,12.934185028076172,1.4893337768162474e-05
745,1717,12.934062957763672,1.4893197207748996e-05
2819,3908,12.933917999267578,1.4893030292257993e-05
532,5845,12.933585166931152,1.4892647045505624e-05
446,4986,12.93349838256836,1.4892547115836669e-05
7,6552,12.933107376098633,1.489209688326225e-05
4699,6157,12.933005332946777,1.489197938354161e-05
751,2923,12.932896614074707,1.4891854196923357e-05
0,1121,12.932830810546875,1.4891778426075469e-05
2979,4967,12.932730674743652,1.489166312261129e-05
1315,7067,12.932446479797363,1.4891335880398664e-05
3378,6969,12.932016372680664,1.4890840624566805e-05
1351,4485,12.931938171386719,1.4890750578051922e-05
2118,3270,12.931300163269043,1.4890015930265861e-05
1150,2887,12.931291580200195,1.4890006047111789e-05
1478,4576,12.93116283416748,1.48898577998007e-05
1704,4514,12.93096661567688,1.4889631859917318e-05
765,1055,12.930435180664062,1.4889019927960992e-05
3111,4377,12.929988861083984,1.488850600394922e-05
52,7206,12.929985523223877,1.4888502160500413e-05
1734,3647,12.929789543151855,1.488827649514909e-05
4554,6506,12.929743766784668,1.4888223784994035e-05
331,1059,12.92951774597168,1.4887963528603458e-05
1993,3618,12.929508209228516,1.4887952547321156e-05
1508,5105,12.92945671081543,1.4887893248396721e-05
472,5310,12.929038524627686,1.488741171916774e-05
218,818,12.929000854492188,1.4887368343102643e-05
1289,2811,12.928916931152344,1.488727170781838e-05
1385,5562,12.928840637207031,1.4887183857559956e-05
3282,4212,12.928175926208496,1.4886418462183448e-05
1287,1469,12.92766284942627,1.4885827669195554e-05
775,4199,12.927363395690918,1.4885482856931245e-05
3146,4827,12.9273042678833,1.4885414772980966e-05
1464,3403,12.927215576171875,1.488531264705555e-05
996,1143,12.92681884765625,1.4884855825711751e-05
3147,3902,12.926682472229004,1.488469879337482e-05
1267,1498,12.926608085632324,1.488461313937286e-05
449,2760,12.92645263671875,1.4884434144471323e-05
70,2361,12.925924301147461,1.4883825781431744e-05
1043,3918,12.92577838897705,1.488365776781251e-05
694,6743,12.925657272338867,1.4883518305527264e-05
